new_id,ref_id,sowi_id,sourcefile,ref_text_x,ref_text_y,ref_seg,ref_seg_dic
f1_336567,336567,['csa-assia-312651'],22856,"Cullen, M. J., Hardison, C. M., & Sackett, P. R. (2004). Using SAT-grade and ability-job performance relationships to test predictions derived from stereotype threat theory. Journal of Applied Psychology, 89, 220–230.","Cullen, M. J., Hardison, C. M., & Sackett, P. R. (2004). Using SAT-grade and ability-job performance relationships to test predictions derived from stereotype threat theory. Journal of Applied Psychology, 89, 220–230.","<author><surname prob=""0.9952"">Cullen</surname>, <given-names prob=""0.9969"">M.</given-names> <given-names prob=""0.6912"">J</given-names></author>., <author><surname prob=""0.9882"">Hardison</surname>, <given-names prob=""0.9967"">C.</given-names> <given-names prob=""0.8656"">M</given-names></author> &., <author><surname prob=""0.9836"">Sackett</surname>, <given-names prob=""0.9894"">P.</given-names> <given-names prob=""0.9838"">R.</given-names></author> (<year prob=""1.0000"">2004</year>). <title prob=""0.9900"">Using</title> <title prob=""0.9981"">SAT-grade</title> <title prob=""0.9987"">and</title> <title prob=""0.9990"">ability-job</title> <title prob=""0.9990"">performance</title> <title prob=""0.9989"">relationships</title> <title prob=""0.9988"">to</title> <title prob=""0.9985"">test</title> <title prob=""0.9977"">predictions</title> <title prob=""0.9974"">derived</title> <title prob=""0.9961"">from</title> <title prob=""0.9931"">stereotype</title> <title prob=""0.9874"">threat</title> <title prob=""0.9679"">theory</title>. <source prob=""0.8741"">Journal</source> <source prob=""0.9217"">of</source> <source prob=""0.9563"">Applied</source> <source prob=""0.9560"">Psychology</source>, <volume prob=""0.9744"">89</volume>, <fpage prob=""0.9989"">220</fpage> - <lpage prob=""0.9989"">230</lpage>.","{""author"": [[{""score"": ""0.9952"", ""surname"": ""Cullen""}, {""given-names"": ""M."", ""score"": ""0.9969""}, {""given-names"": ""J"", ""score"": ""0.6912""}], [{""score"": ""0.9882"", ""surname"": ""Hardison""}, {""given-names"": ""C."", ""score"": ""0.9967""}, {""given-names"": ""M"", ""score"": ""0.8656""}], [{""score"": ""0.9836"", ""surname"": ""Sackett""}, {""given-names"": ""P."", ""score"": ""0.9894""}, {""given-names"": ""R."", ""score"": ""0.9838""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""2004""}], ""title"": [{""score"": ""0.9900"", ""value"": ""Using""}, {""score"": ""0.9981"", ""value"": ""SAT-grade""}, {""score"": ""0.9987"", ""value"": ""and""}, {""score"": ""0.9990"", ""value"": ""ability-job""}, {""score"": ""0.9990"", ""value"": ""performance""}, {""score"": ""0.9989"", ""value"": ""relationships""}, {""score"": ""0.9988"", ""value"": ""to""}, {""score"": ""0.9985"", ""value"": ""test""}, {""score"": ""0.9977"", ""value"": ""predictions""}, {""score"": ""0.9974"", ""value"": ""derived""}, {""score"": ""0.9961"", ""value"": ""from""}, {""score"": ""0.9931"", ""value"": ""stereotype""}, {""score"": ""0.9874"", ""value"": ""threat""}, {""score"": ""0.9679"", ""value"": ""theory""}], ""source"": [{""score"": ""0.8741"", ""value"": ""Journal""}, {""score"": ""0.9217"", ""value"": ""of""}, {""score"": ""0.9563"", ""value"": ""Applied""}, {""score"": ""0.9560"", ""value"": ""Psychology""}], ""volume"": [{""score"": ""0.9744"", ""value"": ""89""}], ""page"": [{""score"": ""0.9989"", ""value"": ""220""}, {""score"": ""0.9989"", ""value"": ""230""}]}"
f1_926945,926945,['ubk-opac-LY000214020'],38189,"Said, Edward W. ( ) Representations of the Intellectual. London.","Said, Edward W. ( ) Representations of the Intellectual. London.","<author><surname prob=""0.5662"">Said</surname>, <given-names prob=""0.5533"">Edward</given-names> <given-names prob=""0.5460"">W.</given-names></author> ( ) Representations of the Intellectual. <other prob=""0.9845"">London</other>.","{""author"": [[{""score"": ""0.5662"", ""surname"": ""Said""}, {""given-names"": ""Edward"", ""score"": ""0.5533""}, {""given-names"": ""W."", ""score"": ""0.5460""}]], ""other"": [{""score"": ""0.9845"", ""value"": ""London""}]}"
f1_128630,128630,"['csa-assia-18508', 'csa-assia-18508', ' csa-ps-258562', ' bszbw-wao-101782918']",46409,"Chayes, A. and Chayes, A.H. (1993): On Compliance, in: International Organization, 47(2): S. 175–205.","Chayes, A. and Chayes, A.H. (1993): On Compliance, in: International Organization, 47(2): S. 175–205.","<author><surname prob=""0.9745"">Chayes</surname>, <given-names prob=""0.9784"">A.</given-names></author> and <author><surname prob=""0.9759"">Chayes</surname>, <given-names prob=""0.9785"">A.H</given-names></author>. (<year prob=""1.0000"">1993</year>): <title prob=""0.9921"">On</title> <title prob=""0.9909"">Compliance</title>, in: <source prob=""0.9938"">International</source> <source prob=""0.9877"">Organization</source>, <volume prob=""0.9942"">47</volume> (<issue prob=""0.9196"">2</issue>): S. <fpage prob=""0.9978"">175</fpage> - <lpage prob=""0.9978"">205</lpage>.","{""author"": [[{""score"": ""0.9745"", ""surname"": ""Chayes""}, {""given-names"": ""A."", ""score"": ""0.9784""}], [{""score"": ""0.9759"", ""surname"": ""Chayes""}, {""given-names"": ""A.H"", ""score"": ""0.9785""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""1993""}], ""title"": [{""score"": ""0.9921"", ""value"": ""On""}, {""score"": ""0.9909"", ""value"": ""Compliance""}], ""source"": [{""score"": ""0.9938"", ""value"": ""International""}, {""score"": ""0.9877"", ""value"": ""Organization""}], ""volume"": [{""score"": ""0.9942"", ""value"": ""47""}], ""issue"": [{""score"": ""0.9196"", ""value"": ""2""}], ""page"": [{""score"": ""0.9978"", ""value"": ""175""}, {""score"": ""0.9978"", ""value"": ""205""}]}"
f1_1075508,1075508,['csa-assia-200813255'],27739,"Becker CB, Bull S, Schaumberg K, Cauble A, Franco A (2008) Effectiveness of peer-led eating disorders prevention: A replication trial. J Consult Clin Psychol 76:347-354","Becker CB, Bull S, Schaumberg K, Cauble A, Franco A (2008) Effectiveness of peer-led eating disorders prevention: A replication trial. J Consult Clin Psychol 76:347-354","<editor prob=""0.9679"">Becker</editor> <editor prob=""0.9684"">CB</editor>, <editor prob=""0.9725"">Bull</editor> <editor prob=""0.9748"">S</editor>, <editor prob=""0.9783"">Schaumberg</editor> <editor prob=""0.9762"">K</editor>, <editor prob=""0.9723"">Cauble</editor> <editor prob=""0.9664"">A</editor>, <editor prob=""0.9584"">Franco</editor> <editor prob=""0.9271"">A</editor> (<year prob=""0.9939"">2008</year>) <title prob=""0.9968"">Effectiveness</title> <title prob=""0.9968"">of</title> <title prob=""0.9960"">peer-led</title> <title prob=""0.9943"">eating</title> <title prob=""0.9892"">disorders</title> <title prob=""0.9783"">prevention:</title> <title prob=""0.9716"">A</title> <title prob=""0.9629"">replication</title> <title prob=""0.9480"">trial</title>. <source prob=""0.7194"">J</source> <source prob=""0.8799"">Consult</source> <source prob=""0.9490"">Clin</source> <source prob=""0.9714"">Psychol</source> <volume prob=""0.9723"">76</volume>: <fpage prob=""0.9995"">347</fpage> - <lpage prob=""0.9995"">354</lpage>","{""editor"": [{""score"": ""0.9679"", ""value"": ""Becker""}, {""score"": ""0.9684"", ""value"": ""CB""}, {""score"": ""0.9725"", ""value"": ""Bull""}, {""score"": ""0.9748"", ""value"": ""S""}, {""score"": ""0.9783"", ""value"": ""Schaumberg""}, {""score"": ""0.9762"", ""value"": ""K""}, {""score"": ""0.9723"", ""value"": ""Cauble""}, {""score"": ""0.9664"", ""value"": ""A""}, {""score"": ""0.9584"", ""value"": ""Franco""}, {""score"": ""0.9271"", ""value"": ""A""}], ""year"": [{""score"": ""0.9939"", ""value"": ""2008""}], ""title"": [{""score"": ""0.9968"", ""value"": ""Effectiveness""}, {""score"": ""0.9968"", ""value"": ""of""}, {""score"": ""0.9960"", ""value"": ""peer-led""}, {""score"": ""0.9943"", ""value"": ""eating""}, {""score"": ""0.9892"", ""value"": ""disorders""}, {""score"": ""0.9783"", ""value"": ""prevention:""}, {""score"": ""0.9716"", ""value"": ""A""}, {""score"": ""0.9629"", ""value"": ""replication""}, {""score"": ""0.9480"", ""value"": ""trial""}], ""source"": [{""score"": ""0.7194"", ""value"": ""J""}, {""score"": ""0.8799"", ""value"": ""Consult""}, {""score"": ""0.9490"", ""value"": ""Clin""}, {""score"": ""0.9714"", ""value"": ""Psychol""}], ""volume"": [{""score"": ""0.9723"", ""value"": ""76""}], ""page"": [{""score"": ""0.9995"", ""value"": ""347""}, {""score"": ""0.9995"", ""value"": ""354""}]}"
f1_63596,63596,"['gesis-solis-00353577', 'gesis-solis-00353577', ' gesis-ssoar-35684']",35668,"Schipfer, Rudolf Karl: Der Wandel der Bevölkerungsstruktur in Österreich. Auswirkungen auf Regionen und Kommunen. Nr. 51/2005","Schipfer, Rudolf Karl: Der Wandel der Bevölkerungsstruktur in Österreich. Auswirkungen auf Regionen und Kommunen. Nr. 51/2005","<author><surname prob=""0.9871"">Schipfer</surname>, <given-names prob=""0.9838"">Rudolf</given-names> <given-names prob=""0.4557"">Karl</given-names></author>: <title prob=""0.7980"">Der</title> <title prob=""0.9294"">Wandel</title> <title prob=""0.9653"">der</title> <title prob=""0.9679"">Bevölkerungsstruktur</title> <title prob=""0.9663"">in</title> <title prob=""0.9658"">Österreich.</title> <title prob=""0.9137"">Auswirkungen</title> <title prob=""0.9130"">auf</title> <title prob=""0.9132"">Regionen</title> <title prob=""0.9068"">und</title> <title prob=""0.8999"">Kommunen</title>. <other prob=""0.4878"">Nr</other>. <fpage prob=""0.5649"">51</fpage> - <lpage prob=""0.5649"">2005</lpage>","{""author"": [[{""score"": ""0.9871"", ""surname"": ""Schipfer""}, {""given-names"": ""Rudolf"", ""score"": ""0.9838""}, {""given-names"": ""Karl"", ""score"": ""0.4557""}]], ""title"": [{""score"": ""0.7980"", ""value"": ""Der""}, {""score"": ""0.9294"", ""value"": ""Wandel""}, {""score"": ""0.9653"", ""value"": ""der""}, {""score"": ""0.9679"", ""value"": ""Bevölkerungsstruktur""}, {""score"": ""0.9663"", ""value"": ""in""}, {""score"": ""0.9658"", ""value"": ""Österreich.""}, {""score"": ""0.9137"", ""value"": ""Auswirkungen""}, {""score"": ""0.9130"", ""value"": ""auf""}, {""score"": ""0.9132"", ""value"": ""Regionen""}, {""score"": ""0.9068"", ""value"": ""und""}, {""score"": ""0.8999"", ""value"": ""Kommunen""}], ""other"": [{""score"": ""0.4878"", ""value"": ""Nr""}], ""page"": [{""score"": ""0.5649"", ""value"": ""51""}, {""score"": ""0.5649"", ""value"": ""2005""}]}"
f1_636033,636033,"['fis-bildung-178470', 'fes-bib-476016', ' ubk-opac-LY000057777', ' fis-bildung-178470', ' wzb-bib-48218']",5520,"Beck, UlricWBeck-üernsheim, Elisabeth (1990): Das ganz normale Chaos der Liebe. FrankfudM.","Beck, UlricWBeck-üernsheim, Elisabeth (1990): Das ganz normale Chaos der Liebe. FrankfudM.","<author><surname prob=""0.9264"">Beck</surname>, <surname prob=""0.6723"">UlricWBeck-üernsheim</surname>, <given-names prob=""0.9675"">Elisabeth</given-names></author> (<year prob=""0.9999"">1990</year>): <title prob=""0.9974"">Das</title> <title prob=""0.9978"">ganz</title> <title prob=""0.9969"">normale</title> <title prob=""0.9947"">Chaos</title> <title prob=""0.9875"">der</title> <title prob=""0.9785"">Liebe</title>. <other prob=""0.6528"">FrankfudM</other>.","{""author"": [[{""score"": ""0.9264"", ""surname"": ""Beck""}, {""score"": ""0.6723"", ""surname"": ""UlricWBeck-üernsheim""}, {""given-names"": ""Elisabeth"", ""score"": ""0.9675""}]], ""year"": [{""score"": ""0.9999"", ""value"": ""1990""}], ""title"": [{""score"": ""0.9974"", ""value"": ""Das""}, {""score"": ""0.9978"", ""value"": ""ganz""}, {""score"": ""0.9969"", ""value"": ""normale""}, {""score"": ""0.9947"", ""value"": ""Chaos""}, {""score"": ""0.9875"", ""value"": ""der""}, {""score"": ""0.9785"", ""value"": ""Liebe""}], ""other"": [{""score"": ""0.6528"", ""value"": ""FrankfudM""}]}"
f1_991863,991863,['csa-ps-201319697'],40392,"Labbate, Silvio. 2013. Italy and the Development of European Energy Policy: From the Dawn of the Integration Process to the 1973 Oil Crisis. European Review of History 20: 67-93.","Labbate, Silvio. 2013. Italy and the Development of European Energy Policy: From the Dawn of the Integration Process to the 1973 Oil Crisis. European Review of History 20: 67-93.","<author><surname prob=""0.9941"">Labbate</surname>, <given-names prob=""0.9985"">Silvio</given-names></author>. <year prob=""0.9987"">2013</year>. <title prob=""0.9565"">Italy</title> <title prob=""0.9856"">and</title> <title prob=""0.9921"">the</title> <title prob=""0.9960"">Development</title> <title prob=""0.9971"">of</title> <title prob=""0.9995"">European</title> <title prob=""0.9996"">Energy</title> <title prob=""0.9995"">Policy:</title> <title prob=""0.9996"">From</title> <title prob=""0.9997"">the</title> <title prob=""0.9996"">Dawn</title> <title prob=""0.9988"">of</title> <title prob=""0.9987"">the</title> <title prob=""0.9980"">Integration</title> <title prob=""0.9971"">Process</title> <title prob=""0.9962"">to</title> <title prob=""0.9920"">the</title> <title prob=""0.9890"">1973</title> <title prob=""0.9738"">Oil</title> <title prob=""0.9503"">Crisis</title>. <source prob=""0.9653"">European</source> <source prob=""0.9927"">Review</source> <source prob=""0.9971"">of</source> <source prob=""0.9984"">History</source> <volume prob=""0.9943"">20</volume>: <fpage prob=""0.9992"">67</fpage> - <lpage prob=""0.9992"">93</lpage>.","{""author"": [[{""score"": ""0.9941"", ""surname"": ""Labbate""}, {""given-names"": ""Silvio"", ""score"": ""0.9985""}]], ""year"": [{""score"": ""0.9987"", ""value"": ""2013""}], ""title"": [{""score"": ""0.9565"", ""value"": ""Italy""}, {""score"": ""0.9856"", ""value"": ""and""}, {""score"": ""0.9921"", ""value"": ""the""}, {""score"": ""0.9960"", ""value"": ""Development""}, {""score"": ""0.9971"", ""value"": ""of""}, {""score"": ""0.9995"", ""value"": ""European""}, {""score"": ""0.9996"", ""value"": ""Energy""}, {""score"": ""0.9995"", ""value"": ""Policy:""}, {""score"": ""0.9996"", ""value"": ""From""}, {""score"": ""0.9997"", ""value"": ""the""}, {""score"": ""0.9996"", ""value"": ""Dawn""}, {""score"": ""0.9988"", ""value"": ""of""}, {""score"": ""0.9987"", ""value"": ""the""}, {""score"": ""0.9980"", ""value"": ""Integration""}, {""score"": ""0.9971"", ""value"": ""Process""}, {""score"": ""0.9962"", ""value"": ""to""}, {""score"": ""0.9920"", ""value"": ""the""}, {""score"": ""0.9890"", ""value"": ""1973""}, {""score"": ""0.9738"", ""value"": ""Oil""}, {""score"": ""0.9503"", ""value"": ""Crisis""}], ""source"": [{""score"": ""0.9653"", ""value"": ""European""}, {""score"": ""0.9927"", ""value"": ""Review""}, {""score"": ""0.9971"", ""value"": ""of""}, {""score"": ""0.9984"", ""value"": ""History""}], ""volume"": [{""score"": ""0.9943"", ""value"": ""20""}], ""page"": [{""score"": ""0.9992"", ""value"": ""67""}, {""score"": ""0.9992"", ""value"": ""93""}]}"
f1_582757,582757,"['gesis-solis-00139876', 'wzb-bib-46686','gesis-solis-00139876', ' ubk-opac-LY000028166', ' iab-litdok-I900213F15']",5950,"Braun, Dietmar (1989). Grenzen politischer Regulierung. Der Weg in die Massenarbeitslosigkeit, Wiesbaden.","Braun, Dietmar (1989). Grenzen politischer Regulierung. Der Weg in die Massenarbeitslosigkeit, Wiesbaden.","<author><surname prob=""0.9728"">Braun</surname>, <given-names prob=""0.9750"">Dietmar</given-names></author> (<year prob=""0.9975"">1989</year>). <title prob=""0.9846"">Grenzen</title> <title prob=""0.9889"">politischer</title> <title prob=""0.9881"">Regulierung.</title> <title prob=""0.9576"">Der</title> <title prob=""0.9599"">Weg</title> <title prob=""0.9582"">in</title> <title prob=""0.9544"">die</title> <title prob=""0.9429"">Massenarbeitslosigkeit</title>, <other prob=""0.9778"">Wiesbaden</other>.","{""author"": [[{""score"": ""0.9728"", ""surname"": ""Braun""}, {""given-names"": ""Dietmar"", ""score"": ""0.9750""}]], ""year"": [{""score"": ""0.9975"", ""value"": ""1989""}], ""title"": [{""score"": ""0.9846"", ""value"": ""Grenzen""}, {""score"": ""0.9889"", ""value"": ""politischer""}, {""score"": ""0.9881"", ""value"": ""Regulierung.""}, {""score"": ""0.9576"", ""value"": ""Der""}, {""score"": ""0.9599"", ""value"": ""Weg""}, {""score"": ""0.9582"", ""value"": ""in""}, {""score"": ""0.9544"", ""value"": ""die""}, {""score"": ""0.9429"", ""value"": ""Massenarbeitslosigkeit""}], ""other"": [{""score"": ""0.9778"", ""value"": ""Wiesbaden""}]}"
f1_992732,992732,['csa-ps-9607916'],6129,"Linklater, A., 1996. “Citizenship and sovereignty in the post-Westphalian state.” European Journal of International Relations, 2 (1), 77- 103.","Linklater, A., 1996. “Citizenship and sovereignty in the post-Westphalian state.” European Journal of International Relations, 2 (1), 77- 103.","<author><surname prob=""0.9961"">Linklater</surname>, <given-names prob=""0.9975"">A</given-names></author>., <year prob=""0.9992"">1996</year>. “Citizenship and sovereignty in the post-Westphalian state.” <source prob=""0.7523"">European</source> <source prob=""0.8861"">Journal</source> <source prob=""0.9216"">of</source> <source prob=""0.9678"">International</source> <source prob=""0.9202"">Relations</source>, <volume prob=""0.9965"">2</volume> (<issue prob=""0.9408"">1</issue>), <fpage prob=""0.9997"">77</fpage> - <lpage prob=""0.9997"">103</lpage>.","{""author"": [[{""score"": ""0.9961"", ""surname"": ""Linklater""}, {""given-names"": ""A"", ""score"": ""0.9975""}]], ""year"": [{""score"": ""0.9992"", ""value"": ""1996""}], ""source"": [{""score"": ""0.7523"", ""value"": ""European""}, {""score"": ""0.8861"", ""value"": ""Journal""}, {""score"": ""0.9216"", ""value"": ""of""}, {""score"": ""0.9678"", ""value"": ""International""}, {""score"": ""0.9202"", ""value"": ""Relations""}], ""volume"": [{""score"": ""0.9965"", ""value"": ""2""}], ""issue"": [{""score"": ""0.9408"", ""value"": ""1""}], ""page"": [{""score"": ""0.9997"", ""value"": ""77""}, {""score"": ""0.9997"", ""value"": ""103""}]}"
f1_620818,620818,"['gesis-ssoar-23611', 'iab-litdok-K020808F04', ' gesis-ssoar-23611']",19903,"Bender, S.; Brand, R. und Bacher, J. 2001: Re-identifying register data by survey data: An empirical study. Statistical Journal of the United Nations Economic Commission for Europe, Vol. 18, Number 4, Special Issue: Data Confidentially, pp. 373-381.","Bender, S.; Brand, R. und Bacher, J. 2001: Re-identifying register data by survey data: An empirical study. Statistical Journal of the United Nations Economic Commission for Europe, Vol. 18, Number 4, Special Issue: Data Confidentially, pp. 373-381.","<author><surname prob=""0.9849"">Bender</surname>, <given-names prob=""0.9882"">S</given-names></author>.; <author><surname prob=""0.9647"">Brand</surname>, <given-names prob=""0.9699"">R.</given-names></author> und <author><surname prob=""0.9897"">Bacher</surname>, <given-names prob=""0.9981"">J.</given-names></author> <year prob=""1.0000"">2001</year>: <title prob=""0.9996"">Re-identifying</title> <title prob=""0.9999"">register</title> <title prob=""0.9998"">data</title> <title prob=""0.9996"">by</title> <title prob=""0.9993"">survey</title> <title prob=""0.9980"">data:</title> <title prob=""0.9973"">An</title> <title prob=""0.9965"">empirical</title> <title prob=""0.9944"">study.</title> <title prob=""0.7786"">Statistical</title> <title prob=""0.7699"">Journal</title> <title prob=""0.7628"">of</title> <title prob=""0.7558"">the</title> <title prob=""0.7391"">United</title> <title prob=""0.7090"">Nations</title> <title prob=""0.6759"">Economic</title> <title prob=""0.6203"">Commission</title> <title prob=""0.5772"">for</title> <title prob=""0.5349"">Europe</title>, Vol. <volume prob=""0.9924"">18</volume>, <source prob=""0.4579"">Number</source> <source prob=""0.4849"">4</source>, <source prob=""0.6447"">Special</source> <source prob=""0.6157"">Issue</source>: <source prob=""0.6323"">Data</source> <source prob=""0.6147"">Confidentially</source>, <other prob=""0.4715"">pp</other>. <fpage prob=""0.9955"">373</fpage> - <lpage prob=""0.9955"">381</lpage>.","{""author"": [[{""score"": ""0.9849"", ""surname"": ""Bender""}, {""given-names"": ""S"", ""score"": ""0.9882""}], [{""score"": ""0.9647"", ""surname"": ""Brand""}, {""given-names"": ""R."", ""score"": ""0.9699""}], [{""score"": ""0.9897"", ""surname"": ""Bacher""}, {""given-names"": ""J."", ""score"": ""0.9981""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""2001""}], ""title"": [{""score"": ""0.9996"", ""value"": ""Re-identifying""}, {""score"": ""0.9999"", ""value"": ""register""}, {""score"": ""0.9998"", ""value"": ""data""}, {""score"": ""0.9996"", ""value"": ""by""}, {""score"": ""0.9993"", ""value"": ""survey""}, {""score"": ""0.9980"", ""value"": ""data:""}, {""score"": ""0.9973"", ""value"": ""An""}, {""score"": ""0.9965"", ""value"": ""empirical""}, {""score"": ""0.9944"", ""value"": ""study.""}, {""score"": ""0.7786"", ""value"": ""Statistical""}, {""score"": ""0.7699"", ""value"": ""Journal""}, {""score"": ""0.7628"", ""value"": ""of""}, {""score"": ""0.7558"", ""value"": ""the""}, {""score"": ""0.7391"", ""value"": ""United""}, {""score"": ""0.7090"", ""value"": ""Nations""}, {""score"": ""0.6759"", ""value"": ""Economic""}, {""score"": ""0.6203"", ""value"": ""Commission""}, {""score"": ""0.5772"", ""value"": ""for""}, {""score"": ""0.5349"", ""value"": ""Europe""}], ""volume"": [{""score"": ""0.9924"", ""value"": ""18""}], ""source"": [{""score"": ""0.4579"", ""value"": ""Number""}, {""score"": ""0.4849"", ""value"": ""4""}, {""score"": ""0.6447"", ""value"": ""Special""}, {""score"": ""0.6157"", ""value"": ""Issue""}, {""score"": ""0.6323"", ""value"": ""Data""}, {""score"": ""0.6147"", ""value"": ""Confidentially""}], ""other"": [{""score"": ""0.4715"", ""value"": ""pp""}], ""page"": [{""score"": ""0.9955"", ""value"": ""373""}, {""score"": ""0.9955"", ""value"": ""381""}]}"
