ref_id;sowiport_id;ssoar_id;ref_text;original_table;sowi_IdDuplicates;bad duplicates;
1149879;not_match;27869.0;"Rizman, Martin Rudi (1999): Radical Right Politics in Slovenia, in: Ramet, Sabrina, ed. The Radical Right in Central and Eastern Europe since 1989, University park, PA, The Pennsylvania State University Press;";table2;null;book:;bszbw-wao-082743053
698384;gesis-ssoar-36950;42724.0;Künzi Kilian und Markus Schärrer – Büro BASS (2004): Wer zahlt für die Soziale Sicherheit und wer profitiert davon? Eine Analyse der Sozialtransfers in der Schweiz, Studie im Auftrag des Schweizerischen Nationalfonds, NFP 45, Zürich/Chur: Rüegger;table2;[gesis-ssoar-36950, gesis-solis-00338116, ubk-opac-HL003879595];;
664865;not_match;11169.0;Abb. 34: Entwicklung der Teilzeitquote erwerbstätiger Frauen in Bayern (1998 - 2001).....................56;table2;null;;not a ref
647308;fes-bib-35416;18214.0;Wittfogel, Karl August (1922), Vom Urkommunismus bis zur proletarischen Revolution: Eine Skizze der Entwicklung der menschlichen Gesellschaft, Berlin.;table2;null;;
358069;not_match;26582.0;Beckers, Tilo, (1994). Geschlechterverhältnis, Scheidung und Einstellungen zur Partnerschaft. Eine Sekundäranalyse des ALLBUS 1994. Heinrich-HeineUniversität: Düsseldorf.;table2;null;;
784415;csa-sa-200019392;44346.0;Fan PL and M ooney MM (2000) Influences on gender-role attitudes during the transition to adulthood. Social Science Research 29(2): 258-283.;table2;[gesis-bib-46766, csa-sa-200019392, csa-ps-328215];;
575770;csa-ps-200924446;45861.0;Gitlin, Todd. 2009. “Freedom’s Untidy: Democracy Promotion and Its Discontents.” World Affairs Spring 2009. Accessed June 24, 2013. http://www.worldaffairsjournal.org/article/freedom%E2%80%99s-untidy-democracy-promotion-and-itsdiscontents.;table2;null;;
348146;not_match;19549.0;Bundesausschuss der Ärzte und Krankenkassen (2003). Krankenhausbehandlungs-Richtlinien. Bundesanzeiger 118.;table2;null;;
334322;csa-pais-2011-744609;48857.0;Ferranti, F., Turnhout, E., Beunen, R., Behagel, J.H., 2013. Shifting nature conservation approaches in Natura 2000 and the implications for the roles of stakeholders. J. Environ. Plan. Manag. 57, 1642–1657. doi:10.1080/09640568.2013.827107;table2;null;;
324388;csa-ps-201058201;47772.0;Maeda, Ko. 2010. Two Modes of Democratic Breakdown: A Competing Risks Analysis of Democratic Durability. Journal of Politics 72: 1129-43.;table2;[bszbw-wao-387113657, csa-ps-201058201];;
425371;wzb-bib-144832;26743.0;Hirshman, Albert O. 1991. The Rhetoric of Reaction : Perversity, Futility, Jeopardy. Cambridge, MA: Belknap Press.;table2;null;;
129185;not_match;7037.0;"Pomeranz, Anita (1978) ""Compliment Responses: Notes on the Cooperation, of Multiple Constraints."" Pp. 79-112 in J. Schenkein (ed.) Studies in the Organization of Conversational Interaction. Academic Press: New York.";table2;null;;
325243;not_match;11757.0;RAT DER EUROPÄISCHEN UNION, „Beschluss des Rates vom 18. Februar 2002 über die Leitlinien für beschäftigungspolitische Maßnahmen der Mitgliedstaaten im Jahr 2002“, Amtsblatt der Europäischen Gemeinschaften, Brüssel, 01.03.2002, 2002/177/EG.;table2;null;;
543216;bszbw-wao-095398325;19528.0;Warleigh, A. (2001), “‘Europeanizing’ Civil Society: NGOs as Agents of Political Socialization”, Journal of Common Market Studies 39 (4): 619-639.;table2;[csa-ps-200304188, bszbw-wao-095398325];;
332783;not_match;27123.0;Jørgensen, A.K. (1999), ‘Norsk og russisk ﬁskerikontroll i Barentshavet – en sammenligning med hensyn til effektivitet’ (Norwegian and Russian ﬁsheries enforcement in the Barents Sea: A comparison with regard to effectiveness), MA thesis, Department of Political Science, University of Oslo, Oslo.;table2;null;;
168216;gesis-solis-00110060;5301.0;Popper, K.R. (1982). Logik der Forschung (7.Aufl.). Tübingen: Mohr (zuerst 1934: Logik der Forschung. Wien: Springer).;table2;[gesis-solis-00110060, wzb-bib-106752, ubk-opac-HL001354431];;
495067;not_match;29247.0;Al-Alaya'a, Zaid 2009b: Yemeni government closes down 54 illegal religious centers, in: Yemen Observer Online, 24.8.2009, www.yobserver.com/front-page/10017136.html, (26.8.2009).;table2;null;;
1117997;SocialTheory-sot-004718631;1656.0;———. 1963. Behavior in Public Places: Notes on the Social Organization of Gatherings. New York: Free Press.;table2;null;;
217671;gesis-solis-00275243;12130.0;Hessinger, P., 2001: Vernetzte Wirtschaft und ökonomische Entwicklung, Wiesbaden;table2;null;;
967155;ubk-opac-HL000969231;27794.0;O’Neill, J. (1985): Five bodies. The Human Shape of Modern Society. Ithaka & London.;table2;null;;
821154;not_match;37979.0;Tripartite Expert Group (1996): National Workplace Development Programme: A proposal of a tripartite expert group to the Ministry of Labour. Publications of Labour Administration 122e. Helsinki: Ministry of Labour.;table2;null;;
535020;csa-sa-77I7644;26969.0;Allan, G. A. (1977). Sibling solidarity. Journal of Marriage and the Family, 39, pp. 177-184.;table2;null;;year wrong
958430;not_match;3046.0;Rohwer, Götz / Pötter, Ulrich (2002): TDA User´s Manual. Bochum: RuhrUniversität.;table2;null;;
943422;not_match;52053.0;–– (2005b). “Peru: Is Identifying the Poor the Main Problem in Targeting Nutritional Programs?”, en R. Gwatkin, A. Wagstaff y A. Yasbeck (eds.), Reaching the Poor with Health, Nutrition and Population Services: What Works, What Doesn’t, and Why? Washington DC: The World Bank.;table2;null;;
661757;not_match;10054.0;Becker, G . S . und G . J . Stigler (1974): L a w Enforcement, Malfeasance, and Compensation of Enforcers, Journal of Legal Studies. 3: 1-18.;table2;null;;
475322;not_match;11230.0;Schaid et al (1999) Discovery of Cancer Susceptibility Genes: Study Designs, Analytical Approaches, and Trends in Technology. JNCI Monographs 26: 1-16;table2;null;;
687685;not_match;21570.0;Tyler, T. R., & Lind, E. A. (1992). A relational model of authority in groups. In M. P. Zanna (Ed.), Advances in experimental social psychology (Vol. 25, pp. 115-191). San Diego, CA: Academic Press.;table2;null;;
719169;not_match;10952.0;"Serrano-Pascual, Amparo; Mósesdóttir, Lilja, 2003: „The implications of the KBS for employment and gender relations. Towards a conceptual and analytical framework”, WELLKNOW-HPSE-CT-2002-00119, Project report No. 1. Brussels: European Trade Union Institute.";table2;null;;
688528;not_match;33086.0;Terkessidis, Mark, 2007: Metropolen und Migration. In: Internationale Bauausstellung IBA Hamburg GmbH (Hrsg.): Metropole – Reﬂexionen, Berlin (jovis): 138-149;table2;null;;
1119384;not_match;19075.0;______. A politização (necessária) do campo da infância e da adolescência. Revista Psicologia Política, v. 7, n. 14, 2007. Disponível em: <http://www.fafich.ufmg.br/rpp/seer/ojs/viewarticle.php?id=32>. Acesso em: 21 set. 2009.;table2;null;;
788569;not_match;28452.0;Ramos Andino, Elder, Subcomisario, Director of Támara National Detention Centre, 8.2.2007.;table2;null;;
668933;not_match;22797.0;Guinote, A., Judd, C. M., & Brauer, M. (2002). Effects of power on perceived and objective group variability: Evidence that more powerful groups are more variable. Journal of Personality and Social Psychology, 82, 708–721.;table2;null;;
527284;fes-bib-223523;5681.0;Rosenthal, G. (Hrsg.) 1997b: Der Holocaust im Leben von drei Generationen. Familien von Überlebenden der Shoah und von Nazi-Tätern. Gießen: Psychosozial Verlag;table2;[fes-bib-223523, dza-gerolit-234154381];;
501925;not_match;2731.0;SIMMEL, Georg (1997) Simmel on Culture Eds D Frisby, M Featherstone (Sage, London) SMITH, Michael P. and Adrian FAVELL (2006) The Human Face of Global Mobility, International Highly Skilled Migration in Europe, North America and Asia-Pacific, Transaction Publishers New Brunswick;table2;null;;2 refs
30771;csa-ps-301302;12919.0;_____ 1997. “Partisan Politics and Public Finance: Changes in Public Spending in the Industrialized Democracies, 1955-1989,” Public Choice 91: 375-95.;table2;[csa-ps-301302, springer-soj-195657292, wzb-bib-165057];;
868708;csa-sa-200818843;48858.0;Fors, S., & Lennartsson, C. (2008). Social mobility, geographical proximity and intergeneraƟ onal family contact in Sweden. Ageing and Society, 28(02), 253-270. doi: 10.1017/S0144686X07006617.;table2;[dza-gerolit-55805742X, csa-sa-200818843, csa-ssa-200804301];;
847206;not_match;36695.0;[19] DEFRA 2005, UK Guidance on Approval and Authorisation to Participate in Clean Development Mechanism Project Activities, Internetdokument;table2;null;;
809093;csa-assia-8860079;7045.0;Tourangeau, R ., &. Rasinski, K. A. (1988). Cognitive processes underlying context effects in attitude measurement. Psychological Bulletin, ¡03, 299-314.;table2;null;;
795278;not_match;48302.0;Keen, Andrew 2009/2010: What Price Internet? DGA Quarterly, Winter, S. 24- 27, 76-77. In: Internet Theft. A Collection of Nine Articles from the DGA Quarterly on Issues of Digital Piracy. URL: www.directorsguild.org/internettheft/DGA-Piracy-Articles.pdf.;table2;null;;
27851;not_match;19112.0;Maingueneau, Dominique (1991). L’analyse du discours. Introduction aux lectures de l’archive. Paris: Hachette.;table2;null;;
196151;not_match;43224.0;Fetterman, David M. 1998. Ethnography. In Handbook of Applied Social Research Methods, ed. Leonard Bickman and Debra J. Rog, 473-504. Thousand Oaks, London and New Delhi: Sage.;table2;null;;
566839;not_match;10027.0;Maxwell, J.H.: The iron lung: Halfway technology or necessary step? In: The Milbank Quarterly, Heft 1, Vol. 64, 1986, S. 3-29.;table2;null;;
928990;not_match;6485.0;• Pineda Camacho, Roberto. (ed.). (1995). El libro rojo del Putumayo: precedido de una introducción sobre el verdadero escándalo de las atrocidades del Putumayo. Santafé de Bogotá : Planeta;table2;null;;
969691;ubk-opac-LN001514791;3740.0;Schatzman, L. & Strauss, A. (1973). Field research. Prentice Hall, Englewood Cliffs;table2;[wzb-bib-96132, wzb-bib-50944, ubk-opac-LN001514791];;
324425;not_match;25133.0;GOMIRATO E. (2004) La delocalizzazione dell’abbigliamento in romania: il caso Stefanel Economia e società regionale. n.83(2), pp. 64- 91.;table2;null;;
452134;ubk-opac-LY000747996;20410.0;Gordon, M. (1964). Assimilation in American life. Oxford: Oxford University Press.;table2;[csa-pais-1965-1292, ubk-opac-LY000747996];;
87751;not_match;51906.0;Robé, J.-P.: 1997. Multinational Enterprise: The Constitution of a Pluralistic Legal Order. In: Teubner, G. (Hrsg.): Global Law without a State. Aldershot;table2;null;;
372795;not_match;31972.0;Müller, Harald/Rauch, Carsten 2011: Managing Power Transition with a “Concert of Powers”? (Paper presented at the ISA Annual Convention, March 16-19 2011, Montreal, Quebec, Canada).;table2;null;;
1053094;not_match;27393.0;CBO (2009), Cost Estimate: H.R. 2454, American Clean Energy and Security Act of 2009, Washington: Congressional Budget Ofice.;table2;null;;
510886;not_match;24137.0;Krugman, Paul (1989) Erxchange Rate Instability, MIT Press, Cambridge MA P;table2;null;;
835868;not_match;32882.0;"Mosley, H.; Schütz, H; Breyer, N (2001): Operational Objectives and Performance Indicators in European Public Employment Services. Report Prepared for the European Commission, Directorate General for Employment and Social Affairs, (WZB Discussion Paper FS 1 01-203), Berlin.";table2;null;;
479089;csa-pais-1996-1015790;37651.0;Dilulio, John Jr. (1996): Help Wanted: Economist, Crime and Public Polity. Journal of Economic Perspectives, 10, 1, pp. 3-20;table2;null;;
1062651;not_match;27125.0;Bailes, Alyson J. K., ‘The Role of Subregional Cooperation in Post-Cold War Europe: Integration, Security, and Democracy’, in Andrew Cottey (ed.), Subregional Cooperation in the New Europe: Building Security, Prosperity and Solidarity from the Barents to the Black Sea (London: Macmillan, 1999).;table2;null;;
372211;ubk-opac-LY000390974;11081.0;Laclau, Ernesto (1996): Emancipation(s), London: Verso.;table2;null;;
810068;gesis-solis-00141598;18507.0;Winter, Rainer/Eckert, Roland (1990), Mediengeschichte und kulturelle Differenzierung, Opladen.;table2;[gesis-solis-00141598, fis-bildung-165998, ubk-opac-LY000069794];;
436677;not_match;32468.0;Zipkin, P. (1980b): Bounds for Row-Aggregation in Linear Programming. Operations Research 28, 903-916.;table2;null;;
869968;fis-bildung-188302;44684.0;BENZ, WOLFGANG (HRSG.): Die Bundesrepublik Deutschland. Geschichte in drei Bänden, Bd. 2, Frankfurt a.M. 1983, S. 35-67.;table2;null;;
986556;not_match;45545.0;Law, J. / Urry, J. (2003): Enacting the Social. URL: http://www.lancs.ac. uk/fass/sociology/papers/law-urry-enacting-the-social.pdf. [Zugriff am 17.;table2;null;csa-sa-200422200;wrong version
657286;csa-ps-200208317;11155.0;Buch, Roger, and Kasper M. Hansen. 2002. “The Danes and Europe: From EC 1972 to Euro 2000—Elections, Referendums, and Attitudes.” Scandinavian Political Studies 25:1-26.;table2;null;;
423754;not_match;27376.0;Edbalk, Per Gunnar (2007) Staten, arbetsmarknadens parter och sjukersättningen 1992-2005. Working paper 2007: 2, Socialhögskolan, Lunds universitet;table2;null;;
1062226;not_match;43705.0;BÚRIKOVÁ, Z. 2004. Ostalgia za obchodmi? Nie!. (Ostalgie für Geschäfte? Nein!.). In: Antropos – Časopis pre humanitné a sociálne poznanie, Nr. 2, S. 41–44;table2;null;;
523804;not_match;18589.0;Vollhardt, Ulla-Britta (2001), »Zwischen Staatstradition und Regionalbewußtsein. Staatliche Heimatpolitik in Bayern nach 1945«, in: Knoch, Habbo (Hg.), Das Erbe der Provinz. Heimatkultur und Geschichtspolitik nach 1945, Göttingen, S. 117–142.;table2;null;fis-bildung-941410;wrong version
91683;not_match;35444.0;Spielauer M., Schwarz F., Schmid K. (2002): Education and the Importance of the First Educational Choice in the Context of the FAMSIM+ Family Microsimulation Model for Austria. ÖIF Working paper 15-2002. Austrian Institute for Family Studies. Vienna.;table2;null;;
851391;not_match;27114.0;Bennett, R. (1998 [1997]), The Catastrophist, Review.;table2;null;;
386509;csa-sa-68D1904;3737.0;Cicourel, A. V. (1968). The social organization of juvenile justice. Wiley, New York;table2;null;;
208573;not_match;5850.0;M. Beblavý (2000): Civil service reform and transformation of the role of state, paper written for the UNDP conference on “Public Administration and Civil Service Reform – Experience of Transition”, Almaty, November 17 – 18;table2;null;;
962655;not_match;28924.0;Schacter, Daniel L. (2001). Wir sind Erinnerung. Gedächtnis und Persönlichkeit. Reinbek bei Hamburg: Rowohlt.;table2;null;;
72976;not_match;31747.0;Schäffter, Ortfried (2010b): Forschungsprogramm: Institutionalisierung sozialer Praktiken in Prozessen gesellschaftlicher Transformation [Unveröffentlichtes Manuskript]. Berlin: Humboldt-Universität.;table2;null;;
1111154;not_match;25928.0;Organisation for Economic Co-operation and Development (OECD) (2004c). Auf dem Weg zu leistungsstarken Gesundheitssystemen. Kurzbericht. OECD Gesundheitsprojekt, Paris (http://www.oecd.org/dataoecd/7/56/31785622.pdf).;table2;null;;
547834;not_match;27183.0;Malkin, I., 1998: The returns of Odysseus. Colonization and ethnicity, Berkeley etc.;table2;null;;
975115;not_match;47047.0;Slater v. McKinna, No. 99SA224, (Colorado Supreme Court, April 10, 2000).;table2;null;;no ref?
245950;not_match;20668.0;Bieberbach, F./Hermann, M. (1999): Die Substitution von Dienstleistungen durch Informationsprodukte auf elektronischen Märkten, in: Scheer, A.-W./Nüttgens, M. (Hrsg.): Electronic Business Engineering / 4. Internationale Tagung Wirtschaftsinformatik, Heidelberg 1999, S. 67-81.;table2;null;;
319861;gesis-solis-00168962;5828.0;EIder, G. H. [r, (1974): Children of the Great Depression. Chicago: Univ. of Chicago Press;table2;[gesis-solis-00168962, iab-litdok-I850903F39, gesis-bib-91002, csa-ps-7602276, ubk-opac-LY000663015];;
1146006;not_match;20167.0;Heidegger, Martin: Was heißt Denken? In: Martin Heidegger: Vorträge und Aufsätze, Stuttgart 2000, S. 123-138.;table2;null;;
655559;not_match;32479.0;Hildebrandt, E. 2000: Balance zwischen Arbeit und Leben. Arbeitszeitflexibilisierung, individuelle Lebensführung und neue Zeitarrangements. Antrag auf Forschungsförderung bei der Hans-Böckler-Stiftung, Berlin;table2;null;;
205587;csa-pais-1968-2631;11608.0;Kitching, John: Why do mergers miscarry?, Harvard Business Review, 45, 1967, pages 87-90.;table2;null;;
621752;gesis-bib-97746;22887.0;Congdon, Peter (2001) Bayesian Statistical Modelling. New York: Wiley.;table2;null;;
1002358;fis-bildung-542133;39201.0;Ritterfeld, U. (2000a): Zur Prävention bei Verdacht auf eine Spracherwerbsstörung: Argumente für eine gezielte Interaktionsschulung der Eltern. Frühförderung interdisziplinär, 2, S. 80-87.;table2;null;;
333486;ubk-opac-HL001334553;19115.0;Rose, Gillian (2001). Visual methodologies: An introduction to interpreting visual objects. London: Sage.;table2;null;;
1036115;csa-sa-200513500;50021.0;Shove, E., Pantzar, M. (2005): Consumers, Producers and Practices: Understanding the invention and reinvention of Nordic Walking, in: Journal of Consumer Culture 5, S. 43– 64.;table2;null;;
118402;dzi-solit-0087297;20765.0;Diekmann, A., 1980: Die Befolgung von Gesetzen. Empirische Untersuchungen zu einer rechtssoziologischen Theorie, Berlin: Duncker & Humblot.;table2;[csa-pais-1980-0045646, ubk-opac-LY000671373, dzi-solit-0087297, gesis-bib-98392, wzb-bib-55128];;
1035257;csa-assia-198600;36697.0;"Huber, E.; Stephens, J. D., 2000: ""Partisan Governance, Women´s Employment, and the Social Democratic Service State"", American Sociological Review 65 (3): 323-342.";table2;[csa-assia-198600, csa-sa-200106858, gesis-bib-47307, csa-ps-200104950];;
878674;not_match;32465.0;McAdams, Richard (2004): Expressive Adjudication. University of Illinois College of Law. Law and Economics Working Papers, 7. htpp://law.bepress.com/uiuclwps/ papers/art/7.;table2;null;;
352521;gesis-solis-00160854;26117.0;Baden, Christian, Thomas Kober, Alfons Schmid (1992): Technischer Wandel und Arbeitsmarktsegmentation. Ein ausgewählter Literaturüberblick. In: Mitteilungen aus der Arbeitsmarkt- und Berufsforschung 25: 61-72.;table2;[gesis-solis-00160854, fis-bildung-104758];;
1156286;iab-litdok-K140203308;47039.0;Düll, Nicola (Hg.) (2013): Arbeitsmarkt 2030 - Fachexpertisen und Szenarien. Trendanalyse und qualitative Vorausschau. München.;table2;[iab-litdok-K140203308, gesis-ssoar-6004384w];;
535570;dza-gerolit-545272904;26519.0;Ruland, F. (2004): Aktuelle Ergebnisse zu den Wirkungen der bisherigen Rentenreformen auf den Übergang von der Erwerbs- in die Ruhestandsphase. Aktuelles Presseseminar des VDR vom 22. und 23.11.2004 in Würzburg.;table2;null;;wrong year
1101126;csa-pais-2008-218013;12714.0;Urban Institute, National Center for Charitable Statistics (2010b). The nonprofit sector in brief: Facts and figures from the nonprofit almanac 2008. The Urban Institute, Washington, DC.;table2;null;;wrong year
1144890;not_match;27139.0;Leuchtenburg, William E., “The Pertinence of Political History: Reflections on the Significance of the State in America,” The Journal of American History, Vol. 73, No. 3 (December 1986), 585-600.;table2;null;;
1149146;not_match;27869.0;"Okáli, Ivan, Gabrielová, Herta, Hlavatý, Egon, Morvay, Karol and Outrata, Richard (2000): Country Report  Development of Slovakia in 1999, Bratislava, Institute of Slovak and World Economics, Slovak Academy of Sciences;";table2;null;;
277406;not_match;25913.0;Tanguy, L. (2005). “De l’éducation à la formation: quelles réformes ?” Education et socié- tés 16(2): 99-122.;table2;null;;
788859;csa-pais-1999-0213160;32688.0;Reinalda, B. and B. Verbeek (1998), Autonomous Policy Making by International Organizations. Purpose, Outline and Results, in: B. Reinalda and B. Verbeek.;table2;[bszbw-wao-390627194, csa-pais-1999-0213160];;
1140788;csa-ps-200116677;45241.0;Hetne, Björn/Söderbaum, Fredrik 2000: Theorising the Rise of Regionness, in: New Political Economy 5/3, 457-474.;table2;null;;
778329;csa-sa-89U5138;24701.0;KAPLAN, H.B.: Social sanctions, self-referent responses, and the continuation of substance abuse: A person-environment interaction perspective, in: Drugs and Society, V o l.2 ,1987, S.31-55.;table2;[csa-sa-89U5138, csa-assia-8850293];;
17061;csa-pais-1982-0020600;28586.0;Hoag, Wendy J./Klaus R. Allerbeck: Interviewer- und Situationseffekte in Umfragen: Eine log-lineare Analyse,in: Zeitschrift für Soziologie 10 (1981), H. 4, S. 413-426.;table2;[gesis-solis-00011143, csa-pais-1982-0020600, iab-litdok-I820423W01, csa-sa-83M8850, gesis-bib-31586];;
612037;gesis-solis-00330885;11096.0;Zangl, Bernhard and Zürn, Michael (2003). Frieden und Krieg. Sicherheit in der nationalen und post-nationalen Konstellation. Frankfurt am Main.;table2;[bszbw-wao-099746840, gesis-solis-00330885];;
744304;not_match;34730.0;Wissenschaftsethik. Berlin, Heidelberg. ► Hubig, Christoph (1994): Unternehmensethik versus Technikethik - doch ein Institutionenproblem? In:;table2;null;;text order
292431;fis-bildung-526206;13222.0;De Vos, W., & Reiding, J. (1999). Public understanding of science as a separate subject in secondary schools in The Netherlands. International Journal of Science Eduation, 21, 711-719.;table2;null;;
655860;not_match;32042.0;Aguilar, M. et al. (1994). ‘Las rentas mínimas de inserción de las Comunidades Autónomas’. Documentación Social, 96, 201-23.;table2;null;;
432664;csa-pais-1952-3392;3722.0;Berelson, B. (1952). Content analysis in communication research. Free Press, Glencoe, 111.;table2;[gesis-bib-109326, csa-pais-1952-3392, ubk-opac-LY000501299];;
585463;not_match;42773.0;Klump, J. et al.: Data publication in the Open Access Initiative. In: Data Science Journal, 5 (2006), S. 79-83. URL: http://www.jstage.jst.go.jp/article/dsj/5/0/79/_pdf;table2;null;;
287629;not_match;47362.0;Rupprecht, Isabel, Das Wahlrecht für Kinder. Verfassungsrechtliche Zulässigkeit und praktische Durchführbarkeit, 2012.;table2;null;;
39279;csa-pais-2005-0706790;19582.0;"Kusek, Jody Z.; Rist, Ray C.; White, Elizabeth M. (2005): How Will We Know the Millennium Development Goal Results When We See Them? Building a Results-based Monitoring and Evaluation System to Give Us the Answers. In: Evaluation. Jg. 11(1), S. 7-26.";table2;null;;
273535;bszbw-wao-029919274;35371.0;GLICK SCHILLER, N. / BASCH, L. / BLANC-SZANTON, C. (1992): Towards a Transnational Perspective on Migration. Race, Class, Ethnicity, and Nationalism Reconsidered. New York: Academy of Science;table2;[csa-pais-1992-0906104, bszbw-wao-029919274];;
1011248;csa-sa-200500835;30990.0;Davies, J. S. (2004): Conjuncture or Disjuncture? An Institutionalist Analysis of Local Regeneration Partnerships in the UK. International Journal of Urban and Regional Research, 28(3), pp. 570-585.;table2;[csa-ps-200503432, csa-sa-200500835];;
636567;not_match;11139.0;Li, Lode (1985), “Cournot Oligopoly with Information Sharing,” RAND Journal of Economics 16, 521-536.;table2;null;;
1053971;gesis-ssoar-25102;20696.0;Lengerer, Andrea, Julia Schroedter, Tobias Hubert und Christof Wolf (Hg.) 2007: Harmonisierung der Mikrozensen 1962 bis 2004. Version 1. ZUMA-Methodenbericht Nr. 2007/06.;table2;[gesis-ssoar-25102, gesis-solis-00390194, fis-bildung-819125];;
36891;not_match;12148.0;RUHR NACHRICHTEN (2002c): Gesunder DoX. In: Ruhr Nachrichten: Dortmunder Zeitung, 29.10.2002, Dortmund, S. 5;table2;null;;
1084510;not_match;48201.0;Ludewig, Revital (2010): Praxis der Opferhilfe-Beratungsstellen in der Schweiz. In: Praxis der Rechtspsychologie 20 (2), Dezember 2010. http://www.rechtspsychologie.ch/downloads/opferberatungsstellen.pdf. (14.01.2013);table2;null;;
70661;not_match;22224.0;"Rip, A. 1986, ""Controversies as informal technology assessment"", Knowledge: Creation, Diffusion, Utilizatiorn,vol. 8, no. 2, pp. 349-371.";table2;null;;
931892;not_match;33226.0;Stobbe, Heinz-Guenther (1994) ‘Die Rueckkehr des Krieges.’ In Friedens- statt Militaereinsaetze. Freiwillige Friedensdienste im Aufwind. ed. by Pax Christi. Probleme des Friedens 2-3/1994. Idstein:Komzi Verlag : 31-46;table2;null;;
848331;not_match;21959.0;Watson, Jean (2001): Theory of human caring. In: Parker, M.E. (Ed.): Nursing theories and nursing practice. Philadelphia.;table2;null;;
375759;not_match;29285.0;Grob, Ronnie (2009): Das Internet fördert die Demokratie. In: NZZ vom 3.6.2009. http://www.nzz.ch/nachrichten/kultur/medien/das_internet_foerde rt_die_demokratie.html (2/2012).;table2;null;;
841383;csa-pais-2010-630717;37838.0;Bartlett, Jamie & Miller, Carl (2010): The power of unreason, http://www.demos.co.uk.;table2;null;;
414861;csa-sa-72F8405;24818.0;Siegrist, J./Bertram, H., 1970: Schichtspezifische Variationen des Krankheitsverhaltens. Soziale Welt 21/22: 206-218.;table2;[gesis-solis-00016574, gesis-bib-41501, csa-sa-72F8405];;
498878;not_match;18333.0;Unger, Rainer (2006): »Das individuelle Zugangsrentenniveau 2003«, in: Forschungsrelevante Daten der Rentenversicherung. Bericht vom zweiten Workshop des Forschungsdatenzentrums der Rentenversicherung (FDZ-RV) vom 27. bis 29. Juni 2005 in Würzburg, DRV-Schriften Bd. 55, Berlin, S. 267–280.;table2;null;;
1149100;not_match;27869.0;"Ferianc, Ján (1994): Postavenie Slovenska v transformačnom procese (The Place of Slovakia in the Transition Process), in: Hospodárske Noviny, 1 December;";table2;null;;
704209;not_match;22860.0;Wheeler, M. E., & Fiske, S. T. (2005). Controlling racial prejudice: Social-cognitive goals affect Dovidio et al. neuroscience of stigma amygdala and stereotype activation. Psychological Science, 16, 56–63.;table2;null;;
171871;fis-bildung-803901;52068.0;"Siegel, Donald S.; Wright, Mike; Lockett, Andy (2008) The rise of entrepreneurial activity at universities: organizational and societal implications. Industrial and Corporate Change 16(4): 489-504.";table2;null;;wrong year
1150287;not_match;27869.0;"Zarina, Inna (1995): Actual and Desired Family Models in Latvia, in: Humanities and Social Sciences. Latvia, Vol. 2, No. 7, Riga, University of Latvia, 48-61;";table2;null;;
